"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"06","California","06059042339","Orange County, CA - 06059042339","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042340","Orange County, CA - 06059042340","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059042341","Orange County, CA - 06059042341","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052408","Orange County, CA - 06059052408","2020","82.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052410","Orange County, CA - 06059052410","2020","34.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052411","Orange County, CA - 06059052411","2020","97.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052415","Orange County, CA - 06059052415","2020","65.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052416","Orange County, CA - 06059052416","2020","87.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052417","Orange County, CA - 06059052417","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052419","Orange County, CA - 06059052419","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052421","Orange County, CA - 06059052421","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052422","Orange County, CA - 06059052422","2020","97.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052423","Orange County, CA - 06059052423","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052424","Orange County, CA - 06059052424","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052425","Orange County, CA - 06059052425","2020","99.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052427","Orange County, CA - 06059052427","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052428","Orange County, CA - 06059052428","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052429","Orange County, CA - 06059052429","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052430","Orange County, CA - 06059052430","2020","98.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052431","Orange County, CA - 06059052431","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052432","Orange County, CA - 06059052432","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052433","Orange County, CA - 06059052433","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052434","Orange County, CA - 06059052434","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052435","Orange County, CA - 06059052435","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052436","Orange County, CA - 06059052436","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052437","Orange County, CA - 06059052437","2020","96.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052438","Orange County, CA - 06059052438","2020","54.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052439","Orange County, CA - 06059052439","2020","45.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052502","Orange County, CA - 06059052502","2020","95.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052505","Orange County, CA - 06059052505","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052506","Orange County, CA - 06059052506","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052511","Orange County, CA - 06059052511","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052513","Orange County, CA - 06059052513","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052514","Orange County, CA - 06059052514","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052518","Orange County, CA - 06059052518","2020","71.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052519","Orange County, CA - 06059052519","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052520","Orange County, CA - 06059052520","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052521","Orange County, CA - 06059052521","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052522","Orange County, CA - 06059052522","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052523","Orange County, CA - 06059052523","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052524","Orange County, CA - 06059052524","2020","98.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052526","Orange County, CA - 06059052526","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052527","Orange County, CA - 06059052527","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052528","Orange County, CA - 06059052528","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052529","Orange County, CA - 06059052529","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052530","Orange County, CA - 06059052530","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052531","Orange County, CA - 06059052531","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052532","Orange County, CA - 06059052532","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052533","Orange County, CA - 06059052533","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052534","Orange County, CA - 06059052534","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059052535","Orange County, CA - 06059052535","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062605","Orange County, CA - 06059062605","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062610","Orange County, CA - 06059062610","2020","53.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062611","Orange County, CA - 06059062611","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062614","Orange County, CA - 06059062614","2020","98.6%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062619","Orange County, CA - 06059062619","2020","96.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062620","Orange County, CA - 06059062620","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062622","Orange County, CA - 06059062622","2020","57.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062625","Orange County, CA - 06059062625","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062626","Orange County, CA - 06059062626","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062627","Orange County, CA - 06059062627","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062628","Orange County, CA - 06059062628","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062629","Orange County, CA - 06059062629","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062630","Orange County, CA - 06059062630","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062631","Orange County, CA - 06059062631","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062632","Orange County, CA - 06059062632","2020","99.9%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062633","Orange County, CA - 06059062633","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062634","Orange County, CA - 06059062634","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062635","Orange County, CA - 06059062635","2020","77.2%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062636","Orange County, CA - 06059062636","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062637","Orange County, CA - 06059062637","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062638","Orange County, CA - 06059062638","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062639","Orange County, CA - 06059062639","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062640","Orange County, CA - 06059062640","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062641","Orange County, CA - 06059062641","2020","94.4%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062642","Orange County, CA - 06059062642","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062643","Orange County, CA - 06059062643","2020","99.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062645","Orange County, CA - 06059062645","2020","90.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062646","Orange County, CA - 06059062646","2020","88.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062647","Orange County, CA - 06059062647","2020","98.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062648","Orange County, CA - 06059062648","2020","79.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062649","Orange County, CA - 06059062649","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062650","Orange County, CA - 06059062650","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062651","Orange County, CA - 06059062651","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062652","Orange County, CA - 06059062652","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062653","Orange County, CA - 06059062653","2020","59.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062654","Orange County, CA - 06059062654","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062655","Orange County, CA - 06059062655","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062656","Orange County, CA - 06059062656","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062657","Orange County, CA - 06059062657","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062658","Orange County, CA - 06059062658","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062701","Orange County, CA - 06059062701","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062702","Orange County, CA - 06059062702","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062800","Orange County, CA - 06059062800","2020","93.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059062900","Orange County, CA - 06059062900","2020","89.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063004","Orange County, CA - 06059063004","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063005","Orange County, CA - 06059063005","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063006","Orange County, CA - 06059063006","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063007","Orange County, CA - 06059063007","2020","97.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063008","Orange County, CA - 06059063008","2020","93.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063009","Orange County, CA - 06059063009","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063010","Orange County, CA - 06059063010","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063101","Orange County, CA - 06059063101","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063102","Orange County, CA - 06059063102","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063103","Orange County, CA - 06059063103","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063201","Orange County, CA - 06059063201","2020","96.5%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063202","Orange County, CA - 06059063202","2020","69.3%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063301","Orange County, CA - 06059063301","2020","99.7%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063302","Orange County, CA - 06059063302","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063400","Orange County, CA - 06059063400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063500","Orange County, CA - 06059063500","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063601","Orange County, CA - 06059063601","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063603","Orange County, CA - 06059063603","2020","97.8%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063604","Orange County, CA - 06059063604","2020","97.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063605","Orange County, CA - 06059063605","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063701","Orange County, CA - 06059063701","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063702","Orange County, CA - 06059063702","2020","95.1%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063802","Orange County, CA - 06059063802","2020","99.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063803","Orange County, CA - 06059063803","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063805","Orange County, CA - 06059063805","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063806","Orange County, CA - 06059063806","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063807","Orange County, CA - 06059063807","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063808","Orange County, CA - 06059063808","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063902","Orange County, CA - 06059063902","2020","93.0%","",,"Distance to Parks: 1/2 Mile"
"06","California","06059063903","Orange County, CA - 06059063903","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
